appid,name_x,label_dead,label_dead_binary,avg_players_median_6m,months_used,min_months_required,min_months_ok,first_month_in_window,last_month,name_y,type,is_free,required_age,release_date,coming_soon,developers,publishers,categories,genres,tags,windows,mac,linux,initial_price,final_price,discount_percent,metacritic_score,recommendations_total,achievements_total,supported_languages,pc_min_requirements,controller_support,has_dlc,dlc_count,crawl_timestamp,crawl_status
915710,Little Dragons Cafe,Dead,1,1.405,6,3,True,2021-07-01,2022-07-01,Little Dragons Café,game,False,0.0,"15 Nov, 2018",False,"Aksys Games, TOYBOX lnc., Picola Inc.",Aksys Games,Adventure,Adventure,"Adventure, Cute, Dragons, Management, Anime, Simulation, RPG",True,False,False,₪224.95,₪224.95,0.0,,76.0,21.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Traditional Chinese","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 10/ 8.1/7  64-bitProcessor:2.4 GHz Dual Core CPUMemory:8 GB RAMGraphics:Intel HD Graphics 520 or Nvidia GForce GT 720DirectX:Version 11Storage:700 MB available spaceSound Card:DirectX compatible sound cardRecommended:Requires a 64-bit processor and operating systemOS *:Windows 10/ 8.1/7  64-bitProcessor:3GHz Quad Core CPUMemory:8 GB RAMGraphics:GeForce GTX 960DirectX:Version 11Storage:700 MB available spaceSound Card:DirectX compatible sound card*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Partial Xbox Controller Support,False,0.0,2025-08-24T08:25:07.946254,success
915810,Midnight Ghost Hunt,Dead,1,10.97,6,3,True,2025-02-01,2025-07-01,Midnight Ghost Hunt,game,False,0.0,"21 Mar, 2024",False,Vaulted Sky Games,Coffee Stain Publishing,"Action, Indie","Action, Indie","Multiplayer, Combat, Team-Based, Supernatural, PvP, FPS, First-Person, Action, Shooter, 1990's, Indie, Sci-fi, Horror, Realistic, Comedy, Tactical, Co-op, 3D, Third-Person Shooter, Controller",True,False,False,₪73.15,₪73.15,0.0,,3249.0,42.0,"English, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Italian, Korean, Ukrainian",Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 64-bit or laterProcessor:Newer Intel i3 or AMD Ryzen 5 PRO 3400GEMemory:8 GB RAMGraphics:Intel integrated UHD graphics or AMD Ryzen 5 PRO 3400GE integratedDirectX:Version 11Network:Broadband Internet connectionStorage:15 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows 10 64-bit or laterProcessor:Intel 10th gen i7 or AMD Ryzen 9Memory:16 GB RAMGraphics:RTX 2060 or RX 5600 XTDirectX:Version 12Network:Broadband Internet connection,Partial Xbox Controller Support,True,1.0,2025-08-24T08:25:22.472683,success
916160,Dreamwalker: Never Fall Asleep,Dead,1,2.215,6,3,True,2023-10-01,2024-07-01,Dreamwalker: Never Fall Asleep,game,False,0.0,"18 Oct, 2018",False,The House of Fables,Artifex Mundi,"Adventure, Casual","Adventure, Casual","Adventure, Hidden Object, Casual, Female Protagonist, Horror, Mystery, Great Soundtrack, Atmospheric, Point & Click, Singleplayer, 2D, Fantasy, Puzzle, Indie, Story Rich, Family Friendly, Colorful",True,True,True,₪55.95,₪13.98,75.0,,151.0,27.0,"English, French, Italian, German, Simplified Chinese, Japanese, Korean, Polish, Russian","Minimum:OS *:Windows XP, Windows Vista, Windows 7, Windows 8, Windows 10Processor:2.0 GHzMemory:1 GB RAMGraphics:256 MB VRAMStorage:2 GB available spaceRecommended:OS *:Windows XP, Windows Vista, Windows 7, Windows 8, Windows 10Processor:2.5 GHzMemory:1 GB RAMGraphics:512 MB VRAMStorage:2 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T08:26:32.381333,success
916290,Crime Girl,Dead,1,0.02,6,3,True,2019-01-01,2019-07-01,Crime Girl,game,False,0.0,"17 Sep, 2018",False,Kyle Rodgers,Kyle Rodgers,"Action, Casual","Action, Casual","Action, Casual, Platformer",True,True,True,₪18.50,₪18.50,0.0,,0.0,0.0,English,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 SP1+Processor:2 GHzMemory:1 GB RAMGraphics:1280x720 minimum resolutionStorage:200 MB available spaceRecommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,False,0.0,2025-08-24T08:27:01.847707,success
916320,Fair Deal: Las Vegas,Dead,1,0.01,6,3,True,2018-12-01,2019-07-01,Fair Deal: Las Vegas,game,False,0.0,"21 Dec, 2018",False,Gronzragüer Games,Gronzragüer Games,"Action, Indie","Action, Indie","Action, Indie, Gore, Violent, Sexual Content, Retro, Arcade, 2D",True,True,False,Demo,Demo,0.0,,12.0,0.0,English,"Minimum:OS *:Windows 7Processor:Dual CoreMemory:1 GB RAMGraphics:DirectX 11-compatible graphics card with at least 32MB of video memoryDirectX:Version 11Storage:300 MB available spaceRecommended:OS *:Windows 7Processor:Dual Core E8600Memory:4 GB RAMGraphics:DirectX 11-compatible graphics card with at least 32MB of video memoryDirectX:Version 11Storage:300 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,False,0.0,2025-08-24T08:27:08.319280,success
916380,Panco's Journey,Dead,1,0.01,6,3,True,2018-09-01,2019-02-01,Panco's Journey,game,True,0.0,"28 Aug, 2018",False,SunkenFish,SunkenFish,"Adventure, Indie, Strategy, Free To Play","Adventure, Indie, Strategy, Free To Play","Adventure, Free to Play, Indie, Strategy, Puzzle, Puzzle Platformer",True,False,False,Free To Play,Free To Play,0.0,,0.0,0.0,English,"Minimum:OS *:Windows XPProcessor:2.0 GHz Dual Core CPUMemory:1 GB RAMGraphics:256MB Graphics CardDirectX:Version 9.0*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Partial Xbox Controller Support,False,0.0,2025-08-24T08:27:29.479211,success
916730,Gato Roboto,Dead,1,8.195,6,3,True,2025-02-01,2025-07-01,Gato Roboto,game,False,0.0,"30 May, 2019",False,doinksoft,Devolver Digital,"Action, Adventure, Indie","Action, Adventure, Indie","Indie, Metroidvania, Action, Pixel Graphics, Adventure, 2D, Cats, Platformer, Retro, Singleplayer, Cute, Side Scroller, Exploration, Sci-fi, Controller, Difficult, Short, Female Protagonist, Great Soundtrack, Open World",True,False,False,₪29.50,₪29.50,0.0,79.0,36.0,12.0,"English, French, German, Spanish - Spain, Korean, Portuguese - Brazil, Simplified Chinese, Traditional Chinese","Minimum:OS *:Windows 7, 8, 8.1, 10 x86/x64Processor:Intel Pentium E2180 (2 * 2000) or equivalentMemory:2 GB RAMGraphics:GeForce 8600 GT (512 MB)DirectX:Version 11Storage:1 GB available spaceAdditional Notes:Gamepad RecommendedRecommended:OS *:Windows 7, 8, 8.1, 10 x64Processor:Intel Core i3-530 (2 * 2930) or equivalentMemory:4 GB RAMGraphics:GeForce GT 530 (1024 MB)Storage:1 GB available spaceAdditional Notes:Gamepad Recommended*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,True,1.0,2025-08-24T08:28:56.187439,success
916840,The Walking Dead: Saints & Sinners,Dead,1,22.66,6,3,True,2025-02-01,2025-07-01,The Walking Dead: Saints & Sinners,game,False,0.0,"23 Jan, 2020",False,Skydance Interactive,Skydance Interactive,"Action, Adventure, Indie, RPG, Simulation, Strategy","Action, Adventure, Indie, RPG, Simulation, Strategy","VR, Zombies, Action, Gore, Horror, Adventure, Survival Horror, Shooter, Violent, Survival, Singleplayer, RPG, Choices Matter, Indie, Simulation, Strategy, Open World, First-Person, FPS, Multiplayer",True,False,False,₪73.95,₪73.95,0.0,,28.0,45.0,"English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil",Minimum:OS:Windows 10Processor:Intel i5-4590 / AMD Ryzen 5 1500X or greaterMemory:8 GB RAMGraphics:NVIDIA GTX 1060 / AMD Radeon RX 480 or greaterDirectX:Version 11Storage:40 GB available spaceVR Support:SteamVRRecommended:OS:Windows 10Processor:Intel i7 8700k / AMD Ryzen 7 1800XMemory:16 GB RAMGraphics:NVIDIA GTX 1070 / AMD Radeon Vega 56DirectX:Version 11Storage:40 GB available space,,True,1.0,2025-08-24T08:29:14.286951,success
916930,War Trigger Classic,Dead,1,2.785,6,3,True,2024-05-01,2025-04-01,War Trigger Classic,game,False,0.0,"22 Jan, 2019",False,Rocketeer Games Studio LLC,Rocketeer Games Studio LLC,"Action, Indie","Action, Indie","Action, Indie, Shooter, Multiplayer, FPS, Tanks, Early Access",True,True,False,₪73.95,₪73.95,0.0,,839.0,0.0,"English, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Turkish",Minimum:Memory:2 GB RAMNetwork:Broadband Internet connectionStorage:2 GB available space,,False,0.0,2025-08-24T08:29:33.027651,success
917150,Godhood,Dead,1,3.745,6,3,True,2025-02-01,2025-07-01,Godhood,game,False,0.0,"11 Aug, 2020",False,Abbey Games,Abbey Games,"RPG, Simulation, Strategy","RPG, Simulation, Strategy","Strategy, Simulation, God Game, RPG, Singleplayer, Turn-Based, Auto Battler, Turn-Based Strategy, 2.5D, Replay Value, Early Access, Indie, Sandbox, Character Customization, Management",True,False,False,₪110.95,₪110.95,0.0,,954.0,59.0,"English, Simplified Chinese","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 64-bitProcessor:AMD FX 3.5 GHz / Intel i3 3.0 GHzMemory:4 GB RAMGraphics:Intel HD 4000DirectX:Version 11Storage:1 GB available spaceAdditional Notes:PLEASE NOTE: There is a compatibility issue with NVIDIA GeForce GTX 960M and 970M video cards that may make the game unplayable!Recommended:Requires a 64-bit processor and operating systemOS:Windows 10 64-bitProcessor:AMD Ryzen 3.5 GHz / Intel i5 3.0 GHzMemory:4 GB RAMGraphics:AMD Radeon HD 7700 / NVIDIA GeForce GTX 650DirectX:Version 11Storage:1 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,True,2.0,2025-08-24T08:31:00.396742,success
917720,Gamedec - Definitive Edition,Dead,1,5.52,6,3,True,2025-02-01,2025-07-01,Gamedec - Definitive Edition,game,False,0.0,"16 Sep, 2021",False,Anshar Studios,Anshar Publishing,"Adventure, Indie, RPG","Adventure, Indie, RPG","Singleplayer, Story Rich, Cyberpunk, Exploration, RPG, Choices Matter, Adventure, Nonlinear, Atmospheric, Mystery, Multiple Endings, Visual Novel, Lore-Rich, Noir, Isometric, CRPG, Investigation, Text-Based, Point & Click, Detective",True,False,False,₪110.95,₪110.95,0.0,72.0,1033.0,53.0,"English, Polish, German, Simplified Chinese, Russian, French, Spanish - Spain, Traditional Chinese, Korean, Turkish, Japanese",Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 64-bitProcessor:Intel i5-3570 / AMD FX-8140Memory:8 GB RAMGraphics:Nvidia GTX 760 / AMD Radeon R9 270DirectX:Version 11Storage:17 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows 10 64-bitProcessor:Intel i7 4770k / AMD Ryzen 5 1500XMemory:16 GB RAMGraphics:Nvidia GTX 1060 6GB / AMD RX580DirectX:Version 11Storage:17 GB available space,Partial Xbox Controller Support,True,9.0,2025-08-24T08:32:06.266591,success
917760,Survivor in Summer,Dead,1,0.01,3,3,True,2018-09-01,2019-04-01,Survivor in Summer,game,False,0.0,"31 Aug, 2018",False,TheElvenTale Games,TheElvenTale Games,"Indie, Simulation, Early Access","Indie, Simulation, Early Access","Indie, Early Access, Simulation",True,False,False,₪7.25,₪7.25,0.0,,0.0,0.0,English,"Minimum:OS *:Windows 7 or higherProcessor:Any processor, 32-bit availableMemory:2 GB RAMGraphics:Any 1 GB moderate display cardDirectX:Version 11Storage:300 MB available spaceSound Card:DirectX SupportedRecommended:OS *:Windows 7 or higherProcessor:Any processor, 32-bit availableMemory:2 MB RAMGraphics:Any 2 GB moderate video cardDirectX:Version 11Storage:350 MB available spaceSound Card:DirectX Supported*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T08:32:13.311787,success
917840,Wintermoor Tactics Club,Dead,1,1.945,6,3,True,2024-03-01,2024-12-01,Wintermoor Tactics Club,game,False,0.0,"5 May, 2020",False,EVC Games,Versus Evil,"Adventure, Indie, RPG, Strategy","Adventure, Indie, RPG, Strategy","Tactical RPG, Turn-Based Tactics, Visual Novel, Tabletop, Turn-Based Strategy, Female Protagonist, RPG, Strategy, Funny, Isometric, Story Rich, Hand-drawn, Turn-Based, Tactical, Fantasy, Colorful, Mystery, Singleplayer, Adventure, Indie",True,False,False,₪55.95,₪55.95,0.0,80.0,513.0,29.0,"English, German, Portuguese - Brazil, Russian, Simplified Chinese, Turkish","Minimum:OS *:Windows 7 SP1+, 8, 10Processor:SSE2 instruction set supportMemory:1024 MB RAMGraphics:Non-integrated graphics cardDirectX:Version 10Storage:2000 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,True,1.0,2025-08-24T08:32:34.446270,success
917870,Gauge Of Rage,Dead,1,0.06,6,3,True,2019-03-01,2023-03-01,Gauge Of Rage,game,True,18.0,"5 Sep, 2018",False,"Dave Myers, WubsGames",WubsGames,"Action, Indie","Action, Indie","Action, Indie, Gore, Violent, Top-Down Shooter, Twin Stick Shooter, Top-Down, Shoot 'Em Up, Zombies, Arcade, Shooter",True,False,False,Free,Free,0.0,,29.0,0.0,English,"Minimum:OS *:Windows 7Processor:Dual CoreMemory:4 GB RAMDirectX:Version 9.0Storage:120 MB available spaceRecommended:OS:Windows 10Processor:Quad CoreMemory:8 GB RAMGraphics:1GB or HigherDirectX:Version 12Storage:120 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,False,0.0,2025-08-24T08:32:41.791050,success
918070,JQ: Beautiful Japan,Dead,1,0.57,6,3,True,2019-08-01,2022-01-01,JQ: Beautiful Japan,game,False,0.0,"23 Aug, 2018",False,Snkl Studio,Snkl Studio,"Casual, Indie","Casual, Indie","Casual, Indie, Education, Singleplayer, Family Friendly, Short",True,False,False,₪3.50,₪3.50,0.0,,92.0,92.0,"English, Russian","Minimum:OS *:Windows 7Processor:2.0 GHz CPU Dual CoreMemory:1024 MB RAMGraphics:512 MBDirectX:Version 9.0Storage:40 MB available spaceRecommended:OS *:Windows 7Processor:Core i3 or higherMemory:2048 MB RAMGraphics:1 GBDirectX:Version 9.0Storage:40 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,True,1.0,2025-08-24T08:33:35.489359,success
918430,Second Second,Dead,1,0.295,6,3,True,2019-05-01,2019-12-01,Second Second,game,False,0.0,"16 Oct, 2018",False,Sinkhole Studio,Sinkhole Studio,Strategy,Strategy,"Roguelike Deckbuilder, Strategy, Roguelite, Deckbuilding, Card Battler, Card Game, Turn-Based, Difficult",True,False,False,Free Demo,Free Demo,0.0,,88.0,52.0,"English, Korean, Simplified Chinese","Minimum:OS *:Windows 7Processor:2.2Ghz or faster Dual CoreMemory:2 GB RAMGraphics:512mb Dedicated VRAMDirectX:Version 9.0Storage:1 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T08:35:00.819828,success
918670,Jewel Match Twilight Solitaire,Dead,1,3.095,6,3,True,2025-02-01,2025-07-01,Jewel Match Twilight Solitaire,game,False,0.0,"13 Sep, 2018",False,Suricate Software,Grey Alien Games,"Casual, Indie","Casual, Indie","Solitaire, Casual, Indie, Relaxing, Card Game, 2D, Linear, Mouse only, Family Friendly, Singleplayer, Colorful, Replay Value, Puzzle, Horror, Vampire, Atmospheric, Building",True,False,False,₪36.95,₪14.78,60.0,,103.0,24.0,English,"Minimum:OS *:Windows 7Processor:1GHzMemory:1 GB RAMGraphics:64MB VRAMDirectX:Version 7.0Storage:144 MB available spaceSound Card:Any*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T08:36:00.594331,success
918720,Help Me Escape! The Puzzle Maker's Office,Dead,1,0.01,5,3,True,2018-09-01,2019-12-01,Help Me Escape! The Puzzle Maker's Office,game,False,0.0,"10 Sep, 2018",False,Brahn Games,"Brahn Communications, Inc.","Adventure, Indie","Adventure, Indie","Adventure, Indie, Text-Based",True,True,False,₪18.50,₪18.50,0.0,,0.0,10.0,English,"Minimum:OS *:Windows 7Processor:Intel Core i5 or AMD EquivalentMemory:4 GB RAMGraphics:Nvidia GeForce GTW660+ or AMD Radeon EquivalentDirectX:Version 11Storage:500 MB available spaceRecommended:OS:Windows 10Processor:Intel Core i7 or AMD EquivalentMemory:8 GB RAMGraphics:Nvidia Geforce GTX 970 + Or AMD Radeon EquivalentDirectX:Version 11Storage:500 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T08:36:16.777690,success
918900,Girls Dance VR,Dead,1,0.065,6,3,True,2019-01-01,2021-06-01,Girls Dance VR,game,False,0.0,"24 Aug, 2018",False,Girls Dance Studio,Girls Dance Studio,"Action, Casual, Indie, Simulation","Action, Casual, Indie, Simulation","Sexual Content, Nudity, Casual, Action, VR, Mature, Simulation, Indie, Female Protagonist, Anime, Fantasy, Singleplayer, Memes",True,False,False,₪32.95,₪32.95,0.0,,18.0,0.0,English,"Minimum:OS *:Windows 7 or betterProcessor:Intel Core i5-4590 (or equivalent)Memory:8 GB RAMGraphics:GeForce GTX 970 (or equivalent)Storage:1300 MB available spaceVR Support:SteamVR*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T08:37:01.517346,success
919010,Revn,Dead,1,0.87,6,3,True,2021-12-01,2022-08-01,REVN,game,True,0.0,"8 Nov, 2021",False,Ambitious Games,Ambitious Games,"Action, Free To Play, Indie, Strategy, Early Access","Action, Free To Play, Indie, Strategy, Early Access","Early Access, MOBA, Third-Person Shooter, Free to Play, PvP, Character Customization, Strategy, Third Person, Team-Based, Action, Stylized, Shooter, Cyberpunk, Multiplayer, Sci-fi, 3D, Combat, Futuristic, Realistic, Robots",True,False,False,Free To Play,Free To Play,0.0,,69.0,0.0,English,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10Processor:i5Memory:8 GB RAMGraphics:GTX 1060Storage:20 GB available spaceRecommended:Requires a 64-bit processor and operating system,,False,0.0,2025-08-24T08:37:22.421640,success
919260,Final Upgrade,Dead,1,4.86,6,3,True,2025-02-01,2025-07-01,Final Upgrade,game,False,0.0,"6 Dec, 2022",False,TaosX,TaosX,"Indie, Simulation, Strategy","Indie, Simulation, Strategy","Automation, Space, Base Building, Building, Open World, Resource Management, Simulation, Sci-fi, Management, Sandbox, Strategy, Singleplayer, Space Sim, 2.5D, Indie, 2D, 3D, Early Access, Retro, Robots",True,False,False,₪73.95,₪73.95,0.0,,411.0,39.0,"English, Russian, French, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 or later (64-Bit)Processor:i5-3570k 3,4 GHz 4 Core (64-Bit)Memory:8 GB RAMGraphics:Dedicated graphics card, GTX 770 2GBStorage:5 GB available spaceAdditional Notes:Requires a 64-bit processor and operating systemRecommended:Requires a 64-bit processor and operating systemAdditional Notes:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T08:38:13.367717,success
